(168.75 487.5), (187.5 506.25)
(159.375 478.125), (168.75 487.5)
(168.75 468.75), (187.5 487.5)
(159.375 487.5), (168.75 496.875)
(159.375 496.875), (168.75 506.25)
(168.75 506.25), (187.5 525)
(187.5 487.5), (225 525)
