(271.875 581.25), (281.25 590.625)
(262.5 562.5), (281.25 581.25)
(262.5 581.25), (271.875 590.625)
(271.875 590.625), (281.25 600)
(281.25 581.25), (290.625 590.625)
(281.25 590.625), (290.625 600)
