(187.5 9.375), (196.875 18.75)
(178.125 0), (187.5 9.375)
(178.125 9.375), (187.5 18.75)
(187.5 0), (196.875 9.375)
(196.875 9.375), (206.25 18.75)
(187.5 18.75), (206.25 37.5)
