(159.375 478.125), (168.75 487.5)
(150 468.75), (159.375 478.125)
(159.375 468.75), (168.75 478.125)
(150 478.125), (159.375 487.5)
(168.75 468.75), (187.5 487.5)
(159.375 487.5), (168.75 496.875)
(168.75 487.5), (187.5 506.25)
