(150 440.625), (159.375 450)
(140.625 431.25), (150 440.625)
(140.625 440.625), (150 450)
(150 431.25), (159.375 440.625)
(159.375 440.625), (168.75 450)
(150 450), (159.375 459.375)
(159.375 450), (168.75 459.375)
