(37.5 581.25), (46.875 590.625)
(18.75 562.5), (37.5 581.25)
(28.125 581.25), (37.5 590.625)
(37.5 562.5), (56.25 581.25)
(46.875 581.25), (56.25 590.625)
(37.5 590.625), (46.875 600)
(46.875 590.625), (56.25 600)
