(271.875 309.375), (281.25 318.75)
(262.5 300), (271.875 309.375)
(271.875 300), (281.25 309.375)
(262.5 309.375), (271.875 318.75)
(281.25 309.375), (290.625 318.75)
(262.5 318.75), (281.25 337.5)
(281.25 318.75), (300 337.5)
