(562.5 337.5), (581.25 356.25)
(525 300), (562.5 337.5)
(562.5 318.75), (581.25 337.5)
(525 337.5), (562.5 375)
(581.25 337.5), (590.625 346.875)
(581.25 346.875), (590.625 356.25)
(562.5 356.25), (581.25 375)
(581.25 356.25), (590.625 365.625)
