(403.125 46.875), (412.5 56.25)
(393.75 37.5), (403.125 46.875)
(403.125 37.5), (412.5 46.875)
(393.75 46.875), (403.125 56.25)
(403.125 56.25), (412.5 65.625)
(412.5 37.5), (450 75)
