(112.5 318.75), (131.25 337.5)
(75 300), (112.5 337.5)
(112.5 300), (131.25 318.75)
(131.25 318.75), (140.625 328.125)
(131.25 328.125), (140.625 337.5)
(112.5 337.5), (131.25 356.25)
(131.25 337.5), (140.625 346.875)
