(18.75 168.75), (37.5 187.5)
(9.375 159.375), (18.75 168.75)
(18.75 150), (37.5 168.75)
(9.375 168.75), (18.75 178.125)
(9.375 178.125), (18.75 187.5)
(37.5 150), (75 187.5)
(18.75 187.5), (37.5 206.25)
(37.5 187.5), (75 225)
