(534.375 9.375), (543.75 18.75)
(525 0), (534.375 9.375)
(534.375 0), (543.75 9.375)
(525 9.375), (534.375 18.75)
(543.75 9.375), (553.125 18.75)
(525 18.75), (543.75 37.5)
(543.75 18.75), (562.5 37.5)
