(384.375 93.75), (393.75 103.125)
(375 84.375), (384.375 93.75)
(384.375 84.375), (393.75 93.75)
(375 93.75), (384.375 103.125)
(384.375 103.125), (393.75 112.5)
(393.75 93.75), (403.125 103.125)
(393.75 103.125), (403.125 112.5)
