(131.25 581.25), (140.625 590.625)
(112.5 562.5), (131.25 581.25)
(131.25 571.875), (140.625 581.25)
(121.875 581.25), (131.25 590.625)
(140.625 581.25), (150 590.625)
(131.25 590.625), (140.625 600)
(140.625 590.625), (150 600)
