(581.25 506.25), (590.625 515.625)
(562.5 487.5), (581.25 506.25)
(581.25 496.875), (590.625 506.25)
(562.5 506.25), (581.25 525)
(590.625 506.25), (600 515.625)
(581.25 515.625), (590.625 525)
(590.625 515.625), (600 525)
