(375 196.875), (384.375 206.25)
(300 150), (375 225)
(375 187.5), (384.375 196.875)
(384.375 196.875), (393.75 206.25)
(375 206.25), (384.375 215.625)
(384.375 206.25), (393.75 215.625)
