(159.375 459.375), (168.75 468.75)
(150 450), (159.375 459.375)
(159.375 450), (168.75 459.375)
(150 459.375), (159.375 468.75)
(168.75 450), (187.5 468.75)
(159.375 468.75), (168.75 478.125)
(168.75 468.75), (187.5 487.5)
