(328.125 234.375), (337.5 243.75)
(318.75 225), (328.125 234.375)
(328.125 225), (337.5 234.375)
(318.75 234.375), (328.125 243.75)
(318.75 243.75), (337.5 262.5)
(337.5 234.375), (346.875 243.75)
(337.5 243.75), (356.25 262.5)
