(93.75 562.5), (112.5 581.25)
(75 525), (112.5 562.5)
(75 562.5), (93.75 581.25)
(103.125 581.25), (112.5 590.625)
(112.5 562.5), (131.25 581.25)
(112.5 581.25), (121.875 590.625)
