(581.25 271.875), (590.625 281.25)
(562.5 262.5), (581.25 281.25)
(581.25 262.5), (590.625 271.875)
(590.625 271.875), (600 281.25)
(581.25 281.25), (590.625 290.625)
(590.625 281.25), (600 290.625)
