(356.25 468.75), (365.625 478.125)
(337.5 450), (356.25 468.75)
(356.25 459.375), (365.625 468.75)
(337.5 468.75), (356.25 487.5)
(365.625 468.75), (375 478.125)
(356.25 478.125), (365.625 487.5)
(365.625 478.125), (375 487.5)
