(150 328.125), (159.375 337.5)
(140.625 318.75), (150 328.125)
(140.625 328.125), (150 337.5)
(150 318.75), (159.375 328.125)
(159.375 328.125), (168.75 337.5)
(150 337.5), (159.375 346.875)
(159.375 337.5), (168.75 346.875)
