(131.25 346.875), (140.625 356.25)
(112.5 337.5), (131.25 356.25)
(131.25 337.5), (140.625 346.875)
(140.625 346.875), (150 356.25)
(131.25 356.25), (140.625 365.625)
(140.625 356.25), (150 365.625)
