(356.25 562.5), (365.625 571.875)
(337.5 543.75), (356.25 562.5)
(356.25 553.125), (365.625 562.5)
(337.5 562.5), (356.25 581.25)
(365.625 562.5), (375 571.875)
(356.25 571.875), (365.625 581.25)
(365.625 571.875), (375 581.25)
