(150 431.25), (159.375 440.625)
(140.625 421.875), (150 431.25)
(140.625 431.25), (150 440.625)
(150 421.875), (159.375 431.25)
(159.375 431.25), (168.75 440.625)
(150 440.625), (159.375 450)
(159.375 440.625), (168.75 450)
