(131.25 356.25), (140.625 365.625)
(112.5 337.5), (131.25 356.25)
(131.25 346.875), (140.625 356.25)
(112.5 356.25), (131.25 375)
(140.625 356.25), (150 365.625)
(131.25 365.625), (140.625 375)
(140.625 365.625), (150 375)
