(337.5 9.375), (346.875 18.75)
(328.125 0), (337.5 9.375)
(328.125 9.375), (337.5 18.75)
(337.5 0), (346.875 9.375)
(346.875 9.375), (356.25 18.75)
(337.5 18.75), (356.25 37.5)
