(403.125 121.875), (412.5 131.25)
(393.75 112.5), (403.125 121.875)
(403.125 112.5), (412.5 121.875)
(393.75 121.875), (403.125 131.25)
(403.125 131.25), (412.5 140.625)
(412.5 112.5), (450 150)
