(150 487.5), (159.375 496.875)
(140.625 478.125), (150 487.5)
(140.625 487.5), (150 496.875)
(150 478.125), (159.375 487.5)
(159.375 487.5), (168.75 496.875)
(150 496.875), (159.375 506.25)
(159.375 496.875), (168.75 506.25)
