(562.5 9.375), (571.875 18.75)
(553.125 0), (562.5 9.375)
(553.125 9.375), (562.5 18.75)
(562.5 0), (571.875 9.375)
(571.875 9.375), (581.25 18.75)
(562.5 18.75), (581.25 37.5)
