(393.75 46.875), (403.125 56.25)
(384.375 37.5), (393.75 46.875)
(384.375 46.875), (393.75 56.25)
(393.75 37.5), (403.125 46.875)
(403.125 46.875), (412.5 56.25)
(393.75 56.25), (403.125 65.625)
(403.125 56.25), (412.5 65.625)
