(356.25 421.875), (365.625 431.25)
(346.875 412.5), (356.25 421.875)
(346.875 421.875), (356.25 431.25)
(356.25 412.5), (365.625 421.875)
(365.625 421.875), (375 431.25)
(356.25 431.25), (365.625 440.625)
(365.625 431.25), (375 440.625)
