(309.375 9.375), (318.75 18.75)
(300 0), (309.375 9.375)
(309.375 0), (318.75 9.375)
(300 9.375), (309.375 18.75)
(318.75 9.375), (328.125 18.75)
(300 18.75), (318.75 37.5)
(318.75 18.75), (337.5 37.5)
