(140.625 581.25), (150 590.625)
(131.25 571.875), (140.625 581.25)
(140.625 571.875), (150 581.25)
(131.25 581.25), (140.625 590.625)
(140.625 590.625), (150 600)
(150 581.25), (159.375 590.625)
(150 590.625), (159.375 600)
