(9.375 112.5), (18.75 121.875)
(0 103.125), (9.375 112.5)
(9.375 103.125), (18.75 112.5)
(0 112.5), (9.375 121.875)
(9.375 121.875), (18.75 131.25)
(18.75 112.5), (37.5 131.25)
