(18.75 18.75), (37.5 37.5)
(9.375 9.375), (18.75 18.75)
(18.75 9.375), (28.125 18.75)
(9.375 18.75), (18.75 28.125)
(9.375 28.125), (18.75 37.5)
(37.5 18.75), (56.25 37.5)
(18.75 37.5), (37.5 56.25)
(37.5 37.5), (75 75)
