(581.25 234.375), (590.625 243.75)
(562.5 225), (581.25 243.75)
(581.25 225), (590.625 234.375)
(590.625 234.375), (600 243.75)
(581.25 243.75), (590.625 253.125)
(590.625 243.75), (600 253.125)
