(581.25 56.25), (590.625 65.625)
(562.5 37.5), (581.25 56.25)
(581.25 46.875), (590.625 56.25)
(562.5 56.25), (581.25 75)
(590.625 56.25), (600 65.625)
(581.25 65.625), (590.625 75)
(590.625 65.625), (600 75)
