(393.75 243.75), (403.125 253.125)
(384.375 234.375), (393.75 243.75)
(393.75 234.375), (403.125 243.75)
(375 243.75), (393.75 262.5)
(403.125 243.75), (412.5 253.125)
(393.75 253.125), (403.125 262.5)
(403.125 253.125), (412.5 262.5)
