(140.625 365.625), (150 375)
(131.25 356.25), (140.625 365.625)
(140.625 356.25), (150 365.625)
(131.25 365.625), (140.625 375)
(140.625 375), (150 384.375)
(150 365.625), (159.375 375)
(150 375), (159.375 384.375)
