(281.25 581.25), (290.625 590.625)
(262.5 562.5), (281.25 581.25)
(281.25 562.5), (300 581.25)
(271.875 581.25), (281.25 590.625)
(290.625 581.25), (300 590.625)
(281.25 590.625), (290.625 600)
(290.625 590.625), (300 600)
