(581.25 18.75), (590.625 28.125)
(571.875 9.375), (581.25 18.75)
(581.25 9.375), (590.625 18.75)
(562.5 18.75), (581.25 37.5)
(590.625 18.75), (600 28.125)
(581.25 28.125), (590.625 37.5)
(590.625 28.125), (600 37.5)
