(9.375 243.75), (18.75 253.125)
(0 234.375), (9.375 243.75)
(9.375 234.375), (18.75 243.75)
(0 243.75), (9.375 253.125)
(9.375 253.125), (18.75 262.5)
(18.75 243.75), (37.5 262.5)
