(384.375 37.5), (393.75 46.875)
(375 28.125), (384.375 37.5)
(384.375 28.125), (393.75 37.5)
(375 37.5), (384.375 46.875)
(384.375 46.875), (393.75 56.25)
(393.75 37.5), (403.125 46.875)
(393.75 46.875), (403.125 56.25)
