(318.75 234.375), (328.125 243.75)
(309.375 225), (318.75 234.375)
(309.375 234.375), (318.75 243.75)
(318.75 225), (328.125 234.375)
(328.125 234.375), (337.5 243.75)
(318.75 243.75), (337.5 262.5)
