(393.75 121.875), (403.125 131.25)
(384.375 112.5), (393.75 121.875)
(384.375 121.875), (393.75 131.25)
(393.75 112.5), (403.125 121.875)
(403.125 121.875), (412.5 131.25)
(393.75 131.25), (403.125 140.625)
(403.125 131.25), (412.5 140.625)
