Depth,Map,Width,Height,PointA,PointB,Time1,Time2,Time3,Time4,Time5,Time6,Time7,Time8,Time9,Time10,AvgTime,Distance,NodesVisited
5,B,1500,1500,(100 1400),(1400 100),0.001994,0.001995,0.003019,0.001995,0.001968,0.001993,0.001995,0.001997,0.001993,0.003025,0.0021974,6582.11,278
5,B,1500,1500,(100 1400),(1400 1400),0.000997,0.001997,0.000995,0.001995,0.000997,0.001995,0.000997,0.001995,0.000997,0.000997,0.0013962,4865.62,266
5,B,1500,1500,(100 100),(1400 1400),0.000998,0.001994,0.000998,0.001997,0.002025,0.000996,0.001999,0.000994,0.001998,0.001001,0.0015,5599.34,287
5,B,3000,3000,(200 200),(2800 200),0.001994,0.001994,0.001995,0.002009,0.00298,0.001992,0.001995,0.002034,0.001965,0.001986,0.0020944,10451.9,276
5,B,3000,3000,(200 2800),(2800 200),0.001995,0.002027,0.002003,0.000999,0.00295,0.001995,0.002032,0.002001,0.001995,0.001952,0.0019949,13164.2,277
5,B,3000,3000,(200 2800),(2800 2800),0.001997,0.000996,0.001953,0.000998,0.002001,0.001029,0.001001,0.000996,0.001999,0.00099,0.001396,9731.24,280
5,B,3000,3000,(200 200),(2800 2800),0.001036,0.001978,0.000976,0.002038,0.000987,0.001994,0.000964,0.00103,0.001995,0.000965,0.0013963,11186.9,310
6,A,100,100,(6.66667 6.66667),(93.3333 6.66667),0.001951,0.002039,0.001998,0.001992,0.00195,0.002041,0.002961,0.002976,0.002995,0.001994,0.0022897,300.939,346
6,A,100,100,(6.66667 93.3333),(93.3333 6.66667),0.002996,0.002992,0.002997,0.002992,0.001994,0.002994,0.002993,0.001949,0.003037,0.001991,0.0026935,387.75,413
6,A,100,100,(6.66667 93.3333),(93.3333 93.3333),0.001034,0.001995,0.000997,0.001,0.001993,0.000998,0.001994,0.001996,0.000998,0.00199,0.0014995,312.143,331
6,A,100,100,(6.66667 6.66667),(93.3333 93.3333),0.002034,0.001996,0.001997,0.001996,0.000953,0.003034,0.002,0.000996,0.002946,0.002039,0.0019991,364.264,364
6,A,200,200,(13.3333 13.3333),(186.667 13.3333),0.000961,0.001995,0.001038,0.000958,0.000995,0.002032,0.000961,0.001042,0.000996,0.001952,0.001293,605.146,234
