(150 534.375), (159.375 543.75)
(140.625 525), (150 534.375)
(140.625 534.375), (150 543.75)
(150 525), (159.375 534.375)
(159.375 534.375), (168.75 543.75)
(150 543.75), (159.375 553.125)
(159.375 543.75), (168.75 553.125)
