(562.5 168.75), (581.25 187.5)
(525 150), (562.5 187.5)
(562.5 150), (581.25 168.75)
(581.25 168.75), (590.625 178.125)
(581.25 178.125), (590.625 187.5)
(562.5 187.5), (581.25 206.25)
(581.25 187.5), (590.625 196.875)
