(384.375 112.5), (393.75 121.875)
(375 103.125), (384.375 112.5)
(384.375 103.125), (393.75 112.5)
(375 112.5), (384.375 121.875)
(384.375 121.875), (393.75 131.25)
(393.75 112.5), (403.125 121.875)
(393.75 121.875), (403.125 131.25)
