(318.75 18.75), (337.5 37.5)
(309.375 9.375), (318.75 18.75)
(318.75 9.375), (328.125 18.75)
(300 18.75), (318.75 37.5)
(337.5 18.75), (356.25 37.5)
(300 37.5), (337.5 75)
(337.5 37.5), (375 75)
