(271.875 234.375), (281.25 243.75)
(262.5 225), (271.875 234.375)
(271.875 225), (281.25 234.375)
(262.5 234.375), (271.875 243.75)
(281.25 234.375), (290.625 243.75)
(262.5 243.75), (281.25 262.5)
(281.25 243.75), (300 262.5)
