(450 421.875), (459.375 431.25)
(375 375), (450 450)
(450 412.5), (459.375 421.875)
(459.375 421.875), (468.75 431.25)
(450 431.25), (459.375 440.625)
(459.375 431.25), (468.75 440.625)
