(562.5 581.25), (571.875 590.625)
(543.75 562.5), (562.5 581.25)
(553.125 581.25), (562.5 590.625)
(562.5 562.5), (581.25 581.25)
(571.875 581.25), (581.25 590.625)
(562.5 590.625), (571.875 600)
(571.875 590.625), (581.25 600)
