(262.5 581.25), (271.875 590.625)
(243.75 562.5), (262.5 581.25)
(253.125 581.25), (262.5 590.625)
(262.5 562.5), (281.25 581.25)
(271.875 581.25), (281.25 590.625)
(262.5 590.625), (271.875 600)
(271.875 590.625), (281.25 600)
