(562.5 37.5), (581.25 56.25)
(543.75 18.75), (562.5 37.5)
(562.5 18.75), (581.25 37.5)
(525 37.5), (562.5 75)
(581.25 37.5), (590.625 46.875)
(581.25 46.875), (590.625 56.25)
(562.5 56.25), (581.25 75)
(581.25 56.25), (590.625 65.625)
