(168.75 581.25), (178.125 590.625)
(159.375 571.875), (168.75 581.25)
(168.75 562.5), (187.5 581.25)
(159.375 581.25), (168.75 590.625)
(178.125 581.25), (187.5 590.625)
(168.75 590.625), (178.125 600)
(178.125 590.625), (187.5 600)
