(318.75 318.75), (337.5 337.5)
(309.375 309.375), (318.75 318.75)
(318.75 309.375), (328.125 318.75)
(300 318.75), (318.75 337.5)
(337.5 318.75), (356.25 337.5)
(300 337.5), (337.5 375)
(337.5 337.5), (375 375)
