(375 168.75), (384.375 178.125)
(300 150), (375 225)
(375 159.375), (384.375 168.75)
(384.375 168.75), (393.75 178.125)
(375 178.125), (384.375 187.5)
(384.375 178.125), (393.75 187.5)
