(553.125 421.875), (562.5 431.25)
(543.75 412.5), (553.125 421.875)
(553.125 412.5), (562.5 421.875)
(543.75 421.875), (553.125 431.25)
(543.75 431.25), (562.5 450)
(562.5 421.875), (571.875 431.25)
(562.5 431.25), (581.25 450)
