(18.75 243.75), (37.5 262.5)
(9.375 234.375), (18.75 243.75)
(18.75 225), (37.5 243.75)
(9.375 243.75), (18.75 253.125)
(9.375 253.125), (18.75 262.5)
(37.5 225), (75 262.5)
(18.75 262.5), (37.5 281.25)
(37.5 262.5), (75 300)
