(18.75 468.75), (37.5 487.5)
(9.375 459.375), (18.75 468.75)
(18.75 450), (37.5 468.75)
(9.375 468.75), (18.75 478.125)
(9.375 478.125), (18.75 487.5)
(37.5 450), (75 487.5)
(18.75 487.5), (37.5 506.25)
(37.5 487.5), (75 525)
