(393.75 187.5), (403.125 196.875)
(384.375 178.125), (393.75 187.5)
(393.75 178.125), (403.125 187.5)
(384.375 187.5), (393.75 196.875)
(403.125 187.5), (412.5 196.875)
(393.75 196.875), (403.125 206.25)
(403.125 196.875), (412.5 206.25)
