(553.125 459.375), (562.5 468.75)
(543.75 450), (553.125 459.375)
(553.125 450), (562.5 459.375)
(543.75 459.375), (553.125 468.75)
(543.75 468.75), (562.5 487.5)
(562.5 459.375), (571.875 468.75)
(562.5 468.75), (581.25 487.5)
